idx	cpg_id
10248	cg11565355
10249	cg11565786
10250	cg11569478
10251	cg11572924
10252	cg11573608
10253	cg11574055
10254	cg11575026
10255	cg11580212
10256	cg11580493
10257	cg11581446
10258	cg11582166
10259	cg11582617
10260	cg11584042
10261	cg11588197
10262	cg11591636
10263	cg11594160
10264	cg11595135
10265	cg11598935
10266	cg11599981
10267	cg11600161
10268	cg11603443
10269	cg11605750
10270	cg11606215
10271	cg11608390
10272	cg11609469
10273	cg11611580
10274	cg11612354
10275	cg11613559
10276	cg11615743
10277	cg11618577
10278	cg11619602
10279	cg11620135
10280	cg11623339
10281	cg11628550
10282	cg11630939
10283	cg11631265
10284	cg11631271
10285	cg11631518
10286	cg11632076
10287	cg11634128
10288	cg11634531
10289	cg11636629
10290	cg11637005
10291	cg11637682
10292	cg11638892
10293	cg11638966
10294	cg11642756
10295	cg11646706
10296	cg11647681
10297	cg11649376
10298	cg11650135
10299	cg11650235
10300	cg11650763
10301	cg11651896
10302	cg11652765
10303	cg11653233
10304	cg11653266
10305	cg11657043
10306	cg11659718
10307	cg11660018
10308	cg11661493
10309	cg11662039
10310	cg11663600
10311	cg11664903
10312	cg11665991
10313	cg11666770
10314	cg11666921
10315	cg11667020
10316	cg11668148
10317	cg11669516
10318	cg11670749
10319	cg11671310
10320	cg11671968
10321	cg11673291
10322	cg11673687
10323	cg11674381
10324	cg11674508
10325	cg11677147
10326	cg11677453
10327	cg11677744
10328	cg11682263
10329	cg11682508
10330	cg11682697
10331	cg11684734
10332	cg11685391
10333	cg11686792
10334	cg11689732
10335	cg11690941
10336	cg11691535
10337	cg11693019
10338	cg11693709
10339	cg11694119
10340	cg11701759
10341	cg11704631
10342	cg11704876
10343	cg11705975
10344	cg11706083
10345	cg11707899
10346	cg11708495
10347	cg11708721
10348	cg11710211
10349	cg11714320
10350	cg11715999
10351	cg11717189
10352	cg11717597
10353	cg11718162
10354	cg11719362
10355	cg11719412
10356	cg11721026
10357	cg11721498
10358	cg11722699
10359	cg11723795
10360	cg11723848
10361	cg11727592
10362	cg11728741
10363	cg11731013
10364	cg11731280
10365	cg11731525
10366	cg11732853
10367	cg11735308
10368	cg11736258
10369	cg11737941
10370	cg11738486
10371	cg11738976
10372	cg11739626
10373	cg11739633
10374	cg11741201
10375	cg11743528
10376	cg11745092
10377	cg11750580
10378	cg11752152
10379	cg11753157
10380	cg11754420
10381	cg11755367
10382	cg11756095
10383	cg11756104
10384	cg11758841
10385	cg11760395
10386	cg11762018
10387	cg11763830
10388	cg11764177
10389	cg11764442
10390	cg11766468
10391	cg11772661
10392	cg11773391
10393	cg11777321
10394	cg11778480
10395	cg11778548
10396	cg11778706
10397	cg11779118
10398	cg11781518
10399	cg11781622
10400	cg11782409
10401	cg11782635
10402	cg11784435
10403	cg11786320
10404	cg11787522
10405	cg11787822
10406	cg11788633
10407	cg11789185
10408	cg11789321
10409	cg11789934
10410	cg11790417
10411	cg11790706
10412	cg11791577
10413	cg11792186
10414	cg11793701
10415	cg11795728
10416	cg11795893
10417	cg11798873
10418	cg11801011
10419	cg11804928
10420	cg11805669
10421	cg11807280
10422	cg11809056
10423	cg11809897
10424	cg11813810
10425	cg11817899
10426	cg11819120
10427	cg11819703
10428	cg11820374
10429	cg11820585
10430	cg11823142
10431	cg11823511
10432	cg11824827
10433	cg11825621
10434	cg11825706
10435	cg11825926
10436	cg11825941
10437	cg11826475
10438	cg11827998
10439	cg11828983
10440	cg11829633
10441	cg11830096
10442	cg11830800
10443	cg11832210
10444	cg11832534
10445	cg11833003
10446	cg11833861
10447	cg11835020
10448	cg11835347
10449	cg11840849
10450	cg11841031
10451	cg11841038
10452	cg11841722
10453	cg11841964
10454	cg11846226
10455	cg11846333
10456	cg11846355
10457	cg11847543
10458	cg11848324
10459	cg11848539
10460	cg11848563
10461	cg11848748
10462	cg11848882
10463	cg11850311
10464	cg11852086
10465	cg11852579
10466	cg11854772
10467	cg11854777
10468	cg11855803
10469	cg11857646
10470	cg11857858
10471	cg11858226
10472	cg11860434
10473	cg11861562
10474	cg11861766
10475	cg11862551
10476	cg11863430
10477	cg11866756
10478	cg11867651
10479	cg11868595
10480	cg11868900
10481	cg11870455
10482	cg11873482
10483	cg11875119
10484	cg11881754
10485	cg11883814
10486	cg11887016
10487	cg11889334
10488	cg11890816
10489	cg11894649
10490	cg11896923
10491	cg11897887
10492	cg11898958
10493	cg11900509
10494	cg11902641
10495	cg11902777
10496	cg11903057
10497	cg11904056
10498	cg11905007
10499	cg11905100
10500	cg11908202
10501	cg11908570
10502	cg11908751
10503	cg11911679
10504	cg11916219
10505	cg11919694
10506	cg11920449
10507	cg11921156
10508	cg11923914
10509	cg11924796
10510	cg11925263
10511	cg11927233
10512	cg11928668
10513	cg11929154
10514	cg11929752
10515	cg11929780
10516	cg11931123
10517	cg11932091
10518	cg11932564
10519	cg11934819
10520	cg11935615
10521	cg11939631
10522	cg11941630
10523	cg11941633
10524	cg11942242
10525	cg11944101
10526	cg11945871
10527	cg11946583
10528	cg11946769
10529	cg11947011
10530	cg11947985
10531	cg11948733
10532	cg11949606
10533	cg11953334
10534	cg11954355
10535	cg11955641
10536	cg11956052
10537	cg11960655
10538	cg11960708
10539	cg11960867
10540	cg11962310
10541	cg11962479
10542	cg11962640
10543	cg11963795
10544	cg11965881
10545	cg11966218
10546	cg11969526
10547	cg11970037
10548	cg11970480
10549	cg11971944
10550	cg11972401
10551	cg11974162
10552	cg11975053
10553	cg11976671
10554	cg11977139
10555	cg11977686
10556	cg11977716
10557	cg11978824
10558	cg11979589
10559	cg11980800
10560	cg11982190
10561	cg11983867
10562	cg11987759
10563	cg11988591
10564	cg11988722
10565	cg11989485
10566	cg11989576
10567	cg11990719
10568	cg11991412
10569	cg11992145
10570	cg11992621
10571	cg11992736
10572	cg11998932
10573	cg11999255
10574	cg12000995
10575	cg12001357
10576	cg12003463
10577	cg12007048
10578	cg12009398
10579	cg12011299
10580	cg12011876
10581	cg12012426
10582	cg12013591
10583	cg12016792
10584	cg12017745
10585	cg12020464
10586	cg12023170
10587	cg12023726
10588	cg12024906
10589	cg12025310
10590	cg12025996
10591	cg12026329
10592	cg12026556
10593	cg12026749
10594	cg12027899
10595	cg12031031
10596	cg12031275
10597	cg12031962
10598	cg12032603
10599	cg12035880
10600	cg12036877
10601	cg12038299
10602	cg12038352
10603	cg12040280
10604	cg12040750
10605	cg12041401
10606	cg12042587
10607	cg12042659
10608	cg12045294
10609	cg12045999
10610	cg12046758
10611	cg12047012
10612	cg12047752
10613	cg12049093
10614	cg12050135
10615	cg12051614
10616	cg12051615
10617	cg12051762
10618	cg12051956
10619	cg12054428
10620	cg12054453
10621	cg12058385
10622	cg12062492
10623	cg12064504
10624	cg12065366
10625	cg12065799
10626	cg12067764
10627	cg12068124
10628	cg12069540
10629	cg12071328
10630	cg12072997
10631	cg12075011
10632	cg12075445
10633	cg12076358
10634	cg12077698
10635	cg12078486
10636	cg12079303
10637	cg12080791
10638	cg12080831
10639	cg12081267
10640	cg12081443
10641	cg12082609
10642	cg12083928
10643	cg12084036
10644	cg12084760
10645	cg12085977
10646	cg12086028
10647	cg12091289
10648	cg12091498
10649	cg12091542
10650	cg12092786
10651	cg12093275
10652	cg12094174
10653	cg12097672
10654	cg12098943
10655	cg12099459
10656	cg12100600
10657	cg12100751
10658	cg12105450
10659	cg12106728
10660	cg12109170
10661	cg12109260
10662	cg12112556
10663	cg12113356
10664	cg12114963
10665	cg12116908
10666	cg12118986
10667	cg12119029
10668	cg12119625
10669	cg12119858
10670	cg12121166
10671	cg12121643
10672	cg12122146
10673	cg12122631
10674	cg12124018
10675	cg12126786
10676	cg12127290
10677	cg12128270
10678	cg12129080
10679	cg12131208
10680	cg12131894
10681	cg12132765
10682	cg12133004
10683	cg12133423
10684	cg12133451
10685	cg12133664
10686	cg12134570
10687	cg12134716
10688	cg12135269
10689	cg12135457
10690	cg12137090
10691	cg12138483
10692	cg12140144
10693	cg12140760
10694	cg12143028
10695	cg12143651
10696	cg12144446
10697	cg12144728
10698	cg12145624
10699	cg12145680
10700	cg12145907
10701	cg12146151
10702	cg12148898
10703	cg12149692
10704	cg12150256
10705	cg12154943
10706	cg12155356
10707	cg12156848
10708	cg12157344
10709	cg12157673
10710	cg12158483
10711	cg12164232
10712	cg12165215
10713	cg12167564
10714	cg12170787
10715	cg12171761
10716	cg12171807
10717	cg12172441
10718	cg12172721
10719	cg12175311
10720	cg12175729
10721	cg12175883
10722	cg12175922
10723	cg12176783
10724	cg12177001
10725	cg12178578
10726	cg12179288
10727	cg12180191
10728	cg12180703
10729	cg12182343
10730	cg12183861
10731	cg12187687
10732	cg12187807
10733	cg12188416
10734	cg12188560
10735	cg12188634
10736	cg12188986
10737	cg12190517
10738	cg12190994
10739	cg12192145
10740	cg12193345
10741	cg12194493
10742	cg12195314
10743	cg12197142
10744	cg12197457
10745	cg12198334
10746	cg12198704
10747	cg12201500
10748	cg12205230
10749	cg12205435
10750	cg12205822
10751	cg12206334
10752	cg12207450
10753	cg12211040
10754	cg12211856
10755	cg12212060
10756	cg12212311
10757	cg12214003
10758	cg12215340
10759	cg12216054
10760	cg12217291
10761	cg12217987
10762	cg12219082
10763	cg12219531
10764	cg12223258
10765	cg12226009
10766	cg12226077
10767	cg12226293
10768	cg12227172
10769	cg12228611
10770	cg12232852
10771	cg12234855
10772	cg12236088
10773	cg12237348
10774	cg12238343
10775	cg12247247
10776	cg12248480
10777	cg12249516
10778	cg12250896
10779	cg12252164
10780	cg12252244
10781	cg12252503
10782	cg12253071
10783	cg12253634
10784	cg12253830
10785	cg12257156
10786	cg12257692
10787	cg12258307
10788	cg12258344
10789	cg12261786
10790	cg12265604
10791	cg12265829
10792	cg12267155
10793	cg12269002
10794	cg12269343
10795	cg12269535
10796	cg12270633
10797	cg12270741
10798	cg12273394
10799	cg12274567
10800	cg12274883
10801	cg12275888
10802	cg12277524
10803	cg12278474
10804	cg12278739
10805	cg12279518
10806	cg12283398
10807	cg12284769
10808	cg12286415
10809	cg12287936
10810	cg12288452
10811	cg12289045
10812	cg12292213
10813	cg12298697
10814	cg12298955
10815	cg12299771
10816	cg12302912
10817	cg12303084
10818	cg12304750
10819	cg12305200
10820	cg12306427
10821	cg12307306
10822	cg12307333
10823	cg12309479
10824	cg12310445
10825	cg12315284
10826	cg12316010
10827	cg12318914
10828	cg12319281
10829	cg12324144
10830	cg12325455
10831	cg12325588
10832	cg12325605
10833	cg12326919
10834	cg12328429
10835	cg12329405
10836	cg12329423
10837	cg12329986
10838	cg12330998
10839	cg12332083
10840	cg12333681
10841	cg12334488
10842	cg12335110
10843	cg12336269
10844	cg12338731
10845	cg12340144
10846	cg12340166
10847	cg12341018
10848	cg12343101
10849	cg12343633
10850	cg12343754
10851	cg12344862
10852	cg12346749
10853	cg12347757
10854	cg12348276
10855	cg12349676
10856	cg12350474
10857	cg12351126
10858	cg12351433
10859	cg12353516
10860	cg12353688
10861	cg12354986
10862	cg12356107
10863	cg12358432
10864	cg12359904
10865	cg12360736
10866	cg12361987
10867	cg12363682
10868	cg12366582
10869	cg12366685
10870	cg12366772
10871	cg12369353
10872	cg12371169
10873	cg12371557
10874	cg12373771
10875	cg12377591
10876	cg12379046
10877	cg12379720
10878	cg12380854
10879	cg12382459
10880	cg12382554
10881	cg12383699
10882	cg12384004
10883	cg12384932
10884	cg12386614
10885	cg12387232
10886	cg12387865
10887	cg12391665
10888	cg12392667
10889	cg12394168
10890	cg12395284
10891	cg12396344
10892	cg12396523
10893	cg12397071
10894	cg12397924
10895	cg12399536
10896	cg12401926
10897	cg12402251
10898	cg12403778
10899	cg12406391
10900	cg12408189
10901	cg12411312
10902	cg12411425
10903	cg12411704
10904	cg12412079
10905	cg12413566
10906	cg12414174
10907	cg12414301
10908	cg12417685
10909	cg12419195
10910	cg12419522
10911	cg12419685
10912	cg12419863
10913	cg12419932
10914	cg12421749
10915	cg12422683
10916	cg12423733
10917	cg12424329
10918	cg12425800
10919	cg12427317
10920	cg12428765
10921	cg12432496
10922	cg12432807
10923	cg12433790
10924	cg12435725
10925	cg12437873
10926	cg12441967
10927	cg12442677
10928	cg12444411
10929	cg12446246
10930	cg12446629
10931	cg12447719
10932	cg12447832
10933	cg12449245
10934	cg12449295
10935	cg12451153
10936	cg12451530
10937	cg12451887
10938	cg12452211
10939	cg12453504
10940	cg12454167
10941	cg12454873
10942	cg12456014
10943	cg12456799
10944	cg12457901
10945	cg12458003
10946	cg12459028
10947	cg12459502
10948	cg12461469
10949	cg12462224
10950	cg12463857
10951	cg12465010
10952	cg12465704
10953	cg12465710
10954	cg12468478
10955	cg12472483
10956	cg12473775
10957	cg12473849
10958	cg12475092
10959	cg12477370
10960	cg12477533
10961	cg12477880
10962	cg12478549
10963	cg12478809
10964	cg12480416
10965	cg12480674
10966	cg12481283
10967	cg12482092
10968	cg12483947
10969	cg12484113
10970	cg12484135
10971	cg12486533
10972	cg12486537
10973	cg12486944
10974	cg12486993
10975	cg12487497
10976	cg12490835
10977	cg12491223
10978	cg12492087
10979	cg12492493
10980	cg12492809
10981	cg12495283
10982	cg12495801
10983	cg12497181
10984	cg12497786
10985	cg12497883
10986	cg12498094
10987	cg12499235
10988	cg12500589
10989	cg12500951
10990	cg12502564
10991	cg12503912
10992	cg12504696
10993	cg12504804
10994	cg12505230
10995	cg12506005
10996	cg12506930
10997	cg12508651
10998	cg12509499
10999	cg12510723
11000	cg12511214
11001	cg12513221
11002	cg12514654
11003	cg12516875
11004	cg12518442
11005	cg12520319
11006	cg12521167
11007	cg12524428
11008	cg12526025
11009	cg12526298
11010	cg12526474
11011	cg12528713
11012	cg12530994
11013	cg12533428
11014	cg12538435
11015	cg12542202
11016	cg12543898
11017	cg12546793
11018	cg12547807
11019	cg12548064
11020	cg12551567
11021	cg12551957
11022	cg12554573
11023	cg12556775
11024	cg12559208
11025	cg12564285
11026	cg12564453
11027	cg12564962
11028	cg12565788
11029	cg12569592
11030	cg12570134
11031	cg12570716
11032	cg12571629
11033	cg12571920
11034	cg12573071
11035	cg12576709
11036	cg12576854
11037	cg12577372
11038	cg12577850
11039	cg12578166
11040	cg12578193
11041	cg12578754
11042	cg12580445
11043	cg12580930
11044	cg12581592
11045	cg12582426
11046	cg12583087
11047	cg12584450
11048	cg12586050
11049	cg12588880
11050	cg12588978
11051	cg12589947
11052	cg12590769
11053	cg12591491
11054	cg12593793
11055	cg12594615
11056	cg12595026
11057	cg12595444
11058	cg12596182
11059	cg12596273
11060	cg12597309
11061	cg12597389
11062	cg12597822
11063	cg12598635
11064	cg12599971
11065	cg12600032
11066	cg12600418
11067	cg12601987
11068	cg12603576
11069	cg12605080
11070	cg12605353
11071	cg12606409
11072	cg12607287
11073	cg12608692
11074	cg12608727
11075	cg12609467
11076	cg12609526
11077	cg12612118
11078	cg12613775
11079	cg12614395
11080	cg12615982
11081	cg12616277
11082	cg12618270
11083	cg12619254
11084	cg12621097
11085	cg12622863
11086	cg12623364
11087	cg12623930
11088	cg12624197
11089	cg12626242
11090	cg12628062
11091	cg12628145
11092	cg12628528
11093	cg12633154
11094	cg12634932
11095	cg12637397
11096	cg12637942
11097	cg12638490
11098	cg12640822
11099	cg12641240
11100	cg12641578
11101	cg12642568
11102	cg12643293
11103	cg12643970
11104	cg12644625
11105	cg12644668
11106	cg12646820
11107	cg12647574
11108	cg12648074
11109	cg12648537
11110	cg12648759
11111	cg12649038
11112	cg12649238
11113	cg12651044
11114	cg12651099
11115	cg12654412
11116	cg12654519
11117	cg12655542
11118	cg12655768
11119	cg12656221
11120	cg12658720
11121	cg12658897
11122	cg12659009
11123	cg12659626
11124	cg12662260
11125	cg12666263
11126	cg12670123
11127	cg12671193
11128	cg12671739
11129	cg12671744
11130	cg12672779
11131	cg12673499
11132	cg12676803
11133	cg12679760
11134	cg12681040
11135	cg12683410
11136	cg12685753
11137	cg12686110
11138	cg12687157
11139	cg12691219
11140	cg12695360
11141	cg12700904
11142	cg12701088
11143	cg12704673
11144	cg12705408
11145	cg12708994
11146	cg12709335
11147	cg12709412
11148	cg12709970
11149	cg12711627
11150	cg12711722
11151	cg12711754
11152	cg12712122
11153	cg12712184
11154	cg12716346
11155	cg12719904
11156	cg12721546
11157	cg12723292
11158	cg12724894
11159	cg12725810
11160	cg12726190
11161	cg12726839
11162	cg12727018
11163	cg12727607
11164	cg12730088
11165	cg12732514
11166	cg12733656
11167	cg12736206
11168	cg12738763
11169	cg12739657
11170	cg12741488
11171	cg12743894
11172	cg12743978
11173	cg12744300
11174	cg12745203
11175	cg12745325
11176	cg12750151
11177	cg12753009
11178	cg12753631
11179	cg12753934
11180	cg12754658
11181	cg12755319
11182	cg12757011
11183	cg12757684
11184	cg12758960
11185	cg12759288
11186	cg12760748
11187	cg12761707
11188	cg12764461
11189	cg12768605
11190	cg12770414
11191	cg12772987
11192	cg12773508
11193	cg12775359
11194	cg12776156
11195	cg12776287
11196	cg12781700
11197	cg12781915
11198	cg12784526
11199	cg12786023
11200	cg12788037
11201	cg12789884
11202	cg12790758
11203	cg12791010
11204	cg12791136
11205	cg12791243
11206	cg12791299
11207	cg12791555
11208	cg12793711
11209	cg12796916
11210	cg12797879
11211	cg12799781
11212	cg12803068
11213	cg12805420
11214	cg12806822
11215	cg12807937
11216	cg12808565
11217	cg12810523
11218	cg12812868
11219	cg12813792
11220	cg12815291
11221	cg12815829
11222	cg12815849
11223	cg12816842
11224	cg12816936
11225	cg12820481
11226	cg12824106
11227	cg12825509
11228	cg12827555
11229	cg12829045
11230	cg12830057
11231	cg12830694
11232	cg12831076
11233	cg12832498
11234	cg12833018
11235	cg12833422
11236	cg12836280
11237	cg12838546
11238	cg12839156
11239	cg12839593
11240	cg12840245
11241	cg12841068
11242	cg12841266
11243	cg12841734
11244	cg12843033
11245	cg12843518
11246	cg12846567
11247	cg12846737
11248	cg12848614
11249	cg12850242
11250	cg12850379
11251	cg12850734
11252	cg12851731
11253	cg12854232
11254	cg12856369
11255	cg12856447
11256	cg12857520
11257	cg12859211
11258	cg12862537
11259	cg12863545
11260	cg12863565
11261	cg12864235
11262	cg12864912
11263	cg12868449
11264	cg12869659
11265	cg12878190
11266	cg12878812
11267	cg12879242
11268	cg12880227
11269	cg12882697
11270	cg12883486
11271	cg12883767
11272	cg12889449
11273	cg12892303
11274	cg12893271
11275	cg12893697
11276	cg12894711
11277	cg12895760
11278	cg12897067
11279	cg12899747
11280	cg12900456
11281	cg12901133
11282	cg12902183
11283	cg12903224
11284	cg12904135
11285	cg12907988
11286	cg12908607
11287	cg12909559
11288	cg12910906
11289	cg12911496
11290	cg12912394
11291	cg12912690
11292	cg12916580
11293	cg12917072
11294	cg12918464
11295	cg12921720
11296	cg12924302
11297	cg12924510
11298	cg12927358
11299	cg12934258
11300	cg12934320
11301	cg12934382
11302	cg12934461
11303	cg12935434
11304	cg12935818
11305	cg12936746
11306	cg12938556
11307	cg12939283
11308	cg12940759
11309	cg12941369
11310	cg12943082
11311	cg12945194
11312	cg12946225
11313	cg12948621
11314	cg12950231
11315	cg12950753
11316	cg12951726
11317	cg12955583
11318	cg12956117
11319	cg12956598
11320	cg12959488
11321	cg12960352
11322	cg12964935
11323	cg12965095
11324	cg12965599
11325	cg12967093
11326	cg12968224
11327	cg12968598
11328	cg12969847
11329	cg12970409
11330	cg12970662
11331	cg12972086
11332	cg12972300
11333	cg12975201
11334	cg12977705
11335	cg12977942
11336	cg12977946
11337	cg12978308
11338	cg12978433
11339	cg12978800
11340	cg12980353
11341	cg12980795
11342	cg12981137
11343	cg12985418
11344	cg12986700
11345	cg12987761
11346	cg12988231
11347	cg12988996
11348	cg12989560
11349	cg12990974
11350	cg12991365
11351	cg12991522
11352	cg12992268
11353	cg12992827
11354	cg12998614
11355	cg12999267
11356	cg13000649
11357	cg13001142
11358	cg13001620
11359	cg13001893
11360	cg13003054
11361	cg13003878
11362	cg13006424
11363	cg13007701
11364	cg13007967
11365	cg13008301
11366	cg13008698
11367	cg13011976
11368	cg13012115
11369	cg13016775
11370	cg13017983
11371	cg13018715
11372	cg13019173
11373	cg13021333
11374	cg13021857
11375	cg13022624
11376	cg13025388
11377	cg13026730
11378	cg13026773
11379	cg13027206
11380	cg13028635
11381	cg13029847
11382	cg13031611
11383	cg13033323
11384	cg13033858
11385	cg13033938
11386	cg13033972
11387	cg13035290
11388	cg13036381
11389	cg13036627
11390	cg13036798
11391	cg13038560
11392	cg13039251
11393	cg13039271
11394	cg13040693
11395	cg13041597
11396	cg13041683
11397	cg13041796
11398	cg13042288
11399	cg13042488
11400	cg13042926
11401	cg13044136
11402	cg13044675
11403	cg13046832
11404	cg13047511
11405	cg13051700
11406	cg13053817
11407	cg13053914
11408	cg13054321
11409	cg13056495
11410	cg13058214
11411	cg13058338
11412	cg13059335
11413	cg13060531
11414	cg13061373
11415	cg13062104
11416	cg13062290
11417	cg13062436
11418	cg13062618
11419	cg13065169
11420	cg13065624
11421	cg13066461
11422	cg13066703
11423	cg13067974
11424	cg13067992
11425	cg13069256
11426	cg13069288
11427	cg13070212
11428	cg13072246
11429	cg13072940
11430	cg13073564
11431	cg13074055
11432	cg13074295
11433	cg13077366
11434	cg13078140
11435	cg13079123
11436	cg13080716
11437	cg13082642
11438	cg13084522
11439	cg13085980
11440	cg13092901
11441	cg13093111
11442	cg13095737
11443	cg13096626
11444	cg13097987
11445	cg13098800
11446	cg13098855
11447	cg13099374
11448	cg13104185
11449	cg13105766
11450	cg13107348
11451	cg13108129
11452	cg13108141
11453	cg13108304
11454	cg13108341
11455	cg13110283
11456	cg13111078
11457	cg13111885
11458	cg13112154
11459	cg13112407
11460	cg13113147
11461	cg13115683
11462	cg13119578
11463	cg13119609
11464	cg13120519
11465	cg13120955
11466	cg13121699
11467	cg13121938
11468	cg13123009
11469	cg13123927
11470	cg13125072
11471	cg13126279
11472	cg13127159
11473	cg13127231
11474	cg13127973
11475	cg13129046
11476	cg13129313
11477	cg13130224
11478	cg13130588
11479	cg13132497
11480	cg13134297
11481	cg13136220
11482	cg13136556
11483	cg13136596
11484	cg13136655
11485	cg13136721
11486	cg13137176
11487	cg13139020
11488	cg13139542
11489	cg13140887
11490	cg13145591
11491	cg13146663
11492	cg13149736
11493	cg13152584
11494	cg13152952
11495	cg13155300
11496	cg13155421
11497	cg13156931
11498	cg13158894
11499	cg13163729
11500	cg13164343
11501	cg13168683
11502	cg13169065
11503	cg13171718
11504	cg13171890
11505	cg13173415
11506	cg13175739
11507	cg13177747
11508	cg13178766
11509	cg13180105
11510	cg13180152
11511	cg13180722
11512	cg13183732
11513	cg13185702
11514	cg13187788
11515	cg13188283
11516	cg13188467
11517	cg13191008
11518	cg13197551
11519	cg13197800
11520	cg13198297
11521	cg13201808
11522	cg13202122
11523	cg13204699
11524	cg13206721
11525	cg13208018
11526	cg13210467
11527	cg13210923
11528	cg13213923
11529	cg13215995
11530	cg13216057
11531	cg13218906
11532	cg13221458
11533	cg13221899
11534	cg13224583
11535	cg13224758
11536	cg13225750
11537	cg13227806
11538	cg13229520
11539	cg13230187
11540	cg13231384
11541	cg13233545
11542	cg13236659
11543	cg13237033
11544	cg13238744
11545	cg13239133
11546	cg13239348
11547	cg13240089
11548	cg13240109
11549	cg13242160
11550	cg13242392
11551	cg13244241
11552	cg13244315
11553	cg13246426
11554	cg13247673
11555	cg13249256
11556	cg13249798
11557	cg13251484
11558	cg13252700
11559	cg13256545
11560	cg13257412
11561	cg13258563
11562	cg13258700
11563	cg13259357
11564	cg13261390
11565	cg13261536
11566	cg13264672
11567	cg13264741
11568	cg13265524
11569	cg13267931
11570	cg13269407
11571	cg13273037
11572	cg13274014
11573	cg13274029
11574	cg13274938
11575	cg13275603
11576	cg13276570
11577	cg13278496
11578	cg13279476
11579	cg13280882
11580	cg13281139
11581	cg13283153
11582	cg13285426
11583	cg13287247
11584	cg13292607
11585	cg13292984
11586	cg13296238
11587	cg13296371
11588	cg13296579
11589	cg13298199
11590	cg13299780
11591	cg13300580
11592	cg13302154
11593	cg13302587
11594	cg13303654
11595	cg13305415
11596	cg13307384
11597	cg13307451
11598	cg13307649
11599	cg13308350
11600	cg13308744
11601	cg13309828
11602	cg13311096
11603	cg13311655
11604	cg13313508
11605	cg13314260
11606	cg13315047
11607	cg13315450
11608	cg13315970
11609	cg13316407
11610	cg13316619
11611	cg13316813
11612	cg13318506
11613	cg13319175
11614	cg13319266
11615	cg13319396
11616	cg13323474
11617	cg13323701
11618	cg13324057
11619	cg13324103
11620	cg13324140
11621	cg13324902
11622	cg13325154
11623	cg13325529
11624	cg13326482
11625	cg13327545
11626	cg13330671
11627	cg13331559
11628	cg13333185
11629	cg13333304
11630	cg13335048
11631	cg13335112
11632	cg13336326
11633	cg13337658
11634	cg13337716
11635	cg13338289
11636	cg13342026
11637	cg13342364
11638	cg13343960
11639	cg13344386
11640	cg13345330
11641	cg13346441
11642	cg13349035
11643	cg13349726
11644	cg13351143
11645	cg13351161
11646	cg13353152
11647	cg13355704
11648	cg13356133
11649	cg13357922
11650	cg13361963
11651	cg13362491
11652	cg13363454
11653	cg13363708
11654	cg13365022
11655	cg13365340
11656	cg13366057
11657	cg13366857
11658	cg13366903
11659	cg13368756
11660	cg13369763
11661	cg13371627
11662	cg13372340
11663	cg13373616
11664	cg13374956
11665	cg13375479
11666	cg13375538
11667	cg13375571
11668	cg13375654
11669	cg13376158
11670	cg13378628
11671	cg13378934
11672	cg13379558
11673	cg13381410
11674	cg13382072
11675	cg13383153
11676	cg13387113
11677	cg13388466
11678	cg13389502
11679	cg13390332
11680	cg13393036
11681	cg13393830
11682	cg13397549
11683	cg13398470
11684	cg13399203
11685	cg13399544
11686	cg13399714
11687	cg13399816
11688	cg13400013
11689	cg13401299
11690	cg13405332
11691	cg13405783
11692	cg13406893
11693	cg13409148
11694	cg13409216
11695	cg13409704
11696	cg13411015
11697	cg13411948
11698	cg13412213
11699	cg13412433
11700	cg13414444
11701	cg13416486
11702	cg13417559
11703	cg13422161
11704	cg13423098
11705	cg13424229
11706	cg13424673
11707	cg13424940
11708	cg13426079
11709	cg13427473
11710	cg13428009
11711	cg13428152
11712	cg13428480
11713	cg13432087
11714	cg13433214
11715	cg13433246
11716	cg13434396
11717	cg13434842
11718	cg13435263
11719	cg13435820
11720	cg13436782
11721	cg13437146
11722	cg13439505
11723	cg13442016
11724	cg13442045
11725	cg13442495
11726	cg13443627
11727	cg13443844
11728	cg13444538
11729	cg13446658
11730	cg13446689
11731	cg13447539
11732	cg13449368
11733	cg13449372
11734	cg13449778
11735	cg13451127
11736	cg13452386
11737	cg13453408
11738	cg13454407
11739	cg13455700
11740	cg13455704
11741	cg13455717
11742	cg13456470
11743	cg13457961
11744	cg13458005
11745	cg13460057
11746	cg13460409
11747	cg13461447
11748	cg13462622
11749	cg13466481
11750	cg13467814
11751	cg13468961
11752	cg13469425
11753	cg13469595
11754	cg13469617
11755	cg13472772
11756	cg13473356
11757	cg13474998
11758	cg13476777
11759	cg13477806
11760	cg13483727
11761	cg13483882
11762	cg13485703
11763	cg13485809
11764	cg13487127
11765	cg13490979
11766	cg13491413
11767	cg13491731
11768	cg13494498
11769	cg13498289
11770	cg13499011
11771	cg13499318
11772	cg13500029
11773	cg13500074
11774	cg13501538
11775	cg13501581
11776	cg13502252
11777	cg13507964
11778	cg13509147
11779	cg13509849
11780	cg13510262
11781	cg13511000
11782	cg13511324
11783	cg13511387
11784	cg13511490
11785	cg13512537
11786	cg13514050
11787	cg13516479
11788	cg13518121
11789	cg13518625
11790	cg13519184
11791	cg13520327
11792	cg13520520
11793	cg13520532
11794	cg13521077
11795	cg13523649
11796	cg13523713
11797	cg13523818
11798	cg13524082
11799	cg13525276
11800	cg13525697
11801	cg13526007
